is_shorts,duration_seconds,channel_subscriber_count,channel_view_count,channel_video_count,channel_age_days,video_category_id,video_trending_country,channel_country_int,video_licensed_content,publish_hour,publish_day_of_week,title_length,tag_count,reach_level
0,941.0,379000.0,140701875.0,3106.0,912,5,1,53,1,11,0,57,1,1
0,395.0,17400000.0,23539656380.0,231.0,5573,8,0,54,1,14,3,25,1,1
0,16503.0,1370.0,534015.0,559.0,1337,4,0,18,1,16,3,48,1,1
1,14.0,27200.0,71336372.0,1941.0,884,4,1,45,1,12,4,72,0,1
0,1273.0,99300.0,69968206.0,408.0,4737,6,1,45,1,0,0,29,0,1
0,301.0,17.0,48759.0,60.0,73,8,1,54,1,10,1,4,1,1
1,53.0,234000.0,297053612.0,2281.0,1900,13,0,18,1,13,0,30,1,1
0,774.0,57600.0,42329861.0,1901.0,4716,6,0,45,1,11,4,69,1,1
1,46.0,52800.0,14303905.0,875.0,4308,6,1,45,1,7,0,42,0,1
0,21395.0,294000.0,172404428.0,4680.0,2242,6,1,45,1,13,6,46,1,3
0,242.0,12500.0,7526912.0,169.0,655,8,1,39,1,12,4,22,0,1
0,331.0,56300.0,22497427.0,534.0,1159,6,1,45,1,13,5,58,0,1
0,227.0,3540.0,8346063.0,31.0,2145,8,0,54,1,16,2,1,1,1
0,250.0,330.0,787113.0,101.0,666,8,1,54,1,10,3,2,1,1
0,416.0,204000.0,53913577.0,1369.0,4598,6,0,18,1,4,2,61,1,1
1,14.0,601000.0,535521199.0,5259.0,2355,4,0,45,1,13,3,46,1,1
0,20595.0,38200000.0,3938259644.0,1561.0,3595,6,1,53,1,12,5,33,1,3
0,317.0,490000.0,134275510.0,1020.0,1795,4,1,45,1,1,5,25,1,1
0,515.0,33300.0,25616227.0,1268.0,3790,10,0,45,1,2,0,77,0,1
0,481.0,223000.0,20341115.0,5520.0,2621,6,1,45,1,2,3,29,1,1
0,610.0,514000.0,759392934.0,4226.0,4220,6,1,54,1,9,2,80,1,1
1,16.0,51700.0,56196864.0,998.0,884,11,1,53,1,16,3,23,1,2
0,1010.0,20900.0,2308111.0,122.0,2168,10,1,18,1,13,2,57,1,1
0,376.0,25800.0,19539178.0,349.0,1737,6,1,18,1,9,4,21,0,1
0,661.0,262000.0,97561266.0,1069.0,3427,6,1,45,1,6,5,58,0,1
0,18906.0,629000.0,278249199.0,2449.0,3998,6,1,45,1,17,5,16,1,1
0,17447.0,591000.0,602319367.0,55871.0,5337,13,1,45,1,15,4,72,1,2
0,32166.0,333000.0,174669346.0,3694.0,3409,6,0,23,0,12,6,68,1,2
0,3034.0,542000.0,252019292.0,1923.0,2799,6,1,45,1,11,5,12,1,1
0,67.0,42900.0,48777736.0,1587.0,637,10,1,53,1,7,2,64,1,1
0,497.0,19800.0,6515045.0,58.0,2258,4,1,1,1,23,4,24,1,1
0,36541.0,1910000.0,1133145825.0,2895.0,2914,4,0,23,1,13,0,45,1,3
0,1043.0,1540000.0,740812099.0,1071.0,5731,6,1,45,1,11,2,68,1,1
0,505.0,55500.0,17804066.0,207.0,360,6,1,18,1,11,2,40,1,1
1,17.0,31000.0,11518670.0,384.0,1369,10,1,53,1,11,4,57,0,1
0,363.0,79000000.0,42232699588.0,2911.0,6442,8,1,41,1,4,4,45,1,3
0,723.0,136000.0,9308962.0,207.0,2750,6,1,45,1,10,2,12,1,1
0,787.0,15000.0,10141287.0,364.0,405,6,1,18,1,8,2,35,1,1
0,1361.0,4320.0,1327782.0,115.0,5491,3,1,45,1,10,6,35,0,1
0,174.0,124000.0,134885754.0,2694.0,1616,10,1,25,1,3,1,84,0,1
0,502.0,383000.0,581227441.0,13753.0,3492,6,1,45,1,15,0,90,0,1
0,76.0,194000.0,30053987.0,247.0,1505,10,1,45,1,10,5,30,1,1
0,10110.0,161000.0,74946163.0,3748.0,6649,6,1,45,1,13,2,72,0,1
0,42759.0,625000.0,274530446.0,2400.0,3998,6,0,45,1,22,1,17,1,1
0,29534.0,8260.0,5396168.0,1838.0,2695,6,0,18,1,20,3,28,1,1
0,1838.0,84100.0,121034689.0,1533.0,4126,6,1,45,1,4,5,74,1,1
0,607.0,18200.0,3917677.0,280.0,4865,6,1,53,1,1,0,34,1,1
1,19.0,178000.0,151618363.0,1470.0,1092,10,0,52,1,16,6,44,1,3
1,12.0,1310000.0,655634520.0,30775.0,3903,4,1,45,1,9,0,34,1,1
1,20.0,124000.0,248194429.0,3469.0,882,10,1,53,1,1,3,54,1,1
1,58.0,10300.0,8107800.0,1260.0,1873,7,1,18,1,20,0,57,1,1
0,694.0,49000.0,6205183.0,378.0,3423,6,1,54,1,12,2,39,0,1
0,612.0,265000.0,89576488.0,1052.0,3427,6,1,45,1,9,4,73,0,1
0,1172.0,928.0,85880.0,213.0,4218,6,1,54,0,18,0,55,0,1
0,7102.0,327000.0,432957186.0,7228.0,4833,7,1,45,1,17,1,30,0,1
0,255.0,12300.0,20305690.0,940.0,1018,8,1,45,1,7,3,73,1,1
0,754.0,557000.0,269921330.0,2050.0,2799,6,1,45,1,11,5,10,1,1
0,665.0,29300.0,19640224.0,916.0,1316,10,0,54,1,19,6,82,1,1
0,28702.0,213000.0,128340462.0,2183.0,3882,6,1,45,1,20,4,27,0,1
0,1014.0,15000.0,5426548.0,114.0,700,6,0,45,1,12,0,39,0,1
0,511.0,623000.0,25176606.0,5029.0,2398,5,1,18,1,2,5,57,1,1
0,14082.0,408000.0,191319024.0,1193.0,6138,13,1,45,1,13,5,27,1,2
0,627.0,610000.0,422377674.0,2420.0,4437,6,1,45,1,5,3,36,1,1
0,7665.0,2730000.0,978495402.0,2250.0,2396,6,0,23,1,13,2,76,1,1
0,1136.0,54100.0,24024396.0,969.0,6623,6,0,18,1,11,0,65,1,1
0,2755.0,646000.0,263750243.0,4046.0,4910,8,1,34,1,15,2,59,1,1
0,548.0,54100.0,9275509.0,238.0,963,6,0,45,1,1,6,42,0,1
0,348.0,83100.0,19005937.0,485.0,6072,6,1,45,1,2,1,61,1,1
0,869.0,39900.0,16096879.0,286.0,393,10,0,45,1,10,6,38,0,1
1,55.0,642000.0,738651352.0,36871.0,4638,9,1,45,1,12,5,49,1,2
0,209.0,103000.0,128481307.0,220.0,4658,8,1,54,1,10,3,53,0,1
0,1214.0,78500.0,46631176.0,810.0,5259,6,0,45,1,11,4,72,0,1
0,6856.0,143000.0,6907751.0,657.0,3580,5,1,45,1,11,5,37,1,1
0,253.0,14100.0,24534337.0,39.0,933,8,1,54,1,16,3,1,1,1
1,22.0,31300000.0,25777687690.0,2611.0,6573,8,1,54,1,15,6,33,1,1
0,710.0,148000.0,76311678.0,971.0,4141,6,1,45,1,10,0,37,1,1
0,42900.0,17400.0,5551300.0,2686.0,3214,6,0,18,0,23,5,30,1,1
0,6776.0,108000.0,36088283.0,523.0,3178,6,1,23,0,12,1,63,0,2
1,20.0,1040000.0,527940393.0,799.0,3179,4,1,45,1,13,0,9,0,2
0,1595.0,89500.0,21035696.0,331.0,1059,6,1,18,1,2,2,50,0,1
1,18.0,466000.0,403704530.0,248.0,298,10,1,54,1,3,1,95,0,3
0,720.0,2020000.0,4687857719.0,241158.0,4560,9,1,54,1,2,6,80,1,2
0,657.0,32800.0,24911105.0,367.0,1285,6,1,54,1,10,0,47,1,1
0,210.0,100.0,663595.0,42.0,3307,8,0,54,1,10,4,4,1,1
0,42899.0,2840000.0,5828654382.0,201977.0,4401,9,1,45,1,17,6,42,1,2
0,1151.0,71700.0,28529521.0,1413.0,5028,6,1,45,1,4,3,70,0,1
0,11896.0,17400.0,2214731.0,12.0,449,4,1,45,1,22,3,92,1,1
0,1238.0,35300.0,13483183.0,732.0,2762,10,1,54,1,9,1,43,0,1
0,170.0,13000000.0,3421203982.0,3013.0,2590,8,1,41,1,9,1,66,1,1
0,1064.0,369000.0,190406228.0,2780.0,6324,9,0,18,1,12,3,51,1,1
0,367.0,7020000.0,2324729391.0,1343.0,3152,8,1,41,1,12,3,81,1,1
1,20.0,394000.0,206673565.0,1293.0,595,10,1,18,1,10,2,44,1,2
0,4578.0,58700.0,23347513.0,772.0,916,5,1,18,1,4,1,53,0,2
0,114.0,10800000.0,7856868555.0,3099.0,7158,4,0,53,1,14,0,30,0,3
0,7512.0,1960000.0,4433299849.0,230116.0,4560,9,1,54,1,8,4,100,1,1
0,1897.0,876000.0,400842351.0,886.0,4241,6,1,45,1,9,6,69,1,1
0,15965.0,195000.0,57886625.0,838.0,5202,6,0,18,1,21,6,27,0,1
0,705.0,81800.0,36790608.0,1017.0,3198,6,1,45,1,10,1,19,0,1
0,743.0,140000.0,95081151.0,25124.0,2051,9,1,45,1,10,2,68,1,1
0,790.0,1080000.0,406572823.0,908.0,4209,9,1,45,1,4,0,34,1,2
0,742.0,23700.0,6245810.0,311.0,584,6,1,53,1,3,6,23,1,1
1,56.0,177000.0,30768855.0,133.0,2992,7,1,45,1,5,6,13,0,1
0,5832.0,163000.0,113441680.0,3940.0,6241,6,0,54,1,18,3,36,1,1
0,16225.0,13100.0,2302701.0,1990.0,3899,6,0,18,1,15,6,94,1,1
0,564.0,127000.0,84130707.0,721.0,4004,6,1,54,1,10,6,42,1,1
0,127.0,1830.0,136930.0,70.0,1579,6,0,18,0,2,2,85,1,1
0,286.0,12700.0,3755928.0,560.0,947,6,1,18,1,4,6,23,0,1
1,10.0,966000.0,488774820.0,9476.0,3927,4,1,18,1,11,3,32,1,1
0,199.0,320.0,3061478.0,26.0,1057,8,1,54,1,10,1,36,1,1
0,674.0,56100.0,39619909.0,1796.0,4716,6,0,45,1,11,2,40,1,1
0,113.0,325000.0,15305501.0,19.0,4088,6,1,54,0,14,3,41,0,3
0,249.0,39200.0,22938510.0,45.0,1820,8,1,45,0,12,6,58,0,1
0,653.0,119000.0,52753941.0,294.0,1754,6,1,23,1,12,6,56,1,1
0,867.0,511000.0,724669600.0,3937.0,4220,6,1,54,1,9,4,98,1,1
0,504.0,561000.0,377791797.0,3029.0,4058,6,1,45,1,12,3,60,1,1
1,58.0,51700.0,20519085.0,494.0,2109,2,1,45,1,13,4,42,1,1
0,855.0,303000.0,151953006.0,2673.0,4771,6,1,45,1,9,4,49,0,1
1,16.0,884000.0,723083302.0,1227.0,4200,6,1,54,0,15,2,27,0,1
0,22979.0,258000.0,124583722.0,1612.0,1464,6,1,39,0,13,2,53,1,2
0,11801.0,55100.0,24201468.0,1843.0,2954,6,1,45,1,15,2,28,1,1
1,46.0,3490000.0,1202741926.0,394.0,6439,4,1,45,1,4,5,5,1,1
0,743.0,421000.0,136547582.0,1613.0,4478,6,1,45,1,9,2,79,1,1
0,1053.0,15500.0,18702128.0,1836.0,4661,6,1,45,1,7,4,22,1,1
0,293.0,161000.0,128038861.0,499.0,4875,6,1,45,1,10,6,41,1,1
0,4140.0,9390000.0,5599826083.0,1342.0,2913,10,0,52,1,15,2,27,1,3
0,655.0,45700.0,2302584.0,304.0,3344,6,1,45,1,9,5,31,1,1
0,18361.0,292000.0,170521808.0,4676.0,2242,6,1,45,1,12,4,46,1,3
0,511.0,616000.0,24308619.0,4919.0,2398,5,1,18,1,2,4,60,1,1
1,18.0,11500000.0,8657522102.0,1185.0,2453,8,1,53,1,14,3,48,0,3
0,90.0,435000.0,484976105.0,1824.0,1425,10,1,18,1,6,3,89,1,1
0,234.0,77000.0,78322826.0,63.0,980,8,1,54,1,10,3,13,1,1
0,1135.0,38100.0,6882928.0,697.0,720,6,0,45,1,9,4,53,1,1
0,306.0,24900.0,561763908.0,62.0,1417,8,0,54,1,15,6,43,1,1
0,9994.0,168000.0,21603594.0,367.0,2798,6,1,45,1,15,2,19,0,1
0,332.0,12700.0,10445171.0,1979.0,2310,6,1,45,1,23,4,18,1,1
0,167.0,2020.0,1712227.0,253.0,402,8,1,45,1,2,0,65,1,1
0,514.0,131000.0,121469433.0,2326.0,4987,6,1,45,1,6,2,89,0,1
0,511.0,638000.0,27513284.0,5823.0,2398,5,1,18,1,2,0,42,1,1
0,500.0,129000.0,117274771.0,2270.0,4987,6,1,45,1,2,3,87,0,1
0,1169.0,64600.0,63711226.0,1028.0,1354,6,1,45,1,16,0,69,1,1
0,267.0,35000.0,11074980.0,581.0,1742,6,1,18,1,0,4,59,0,1
0,488.0,60500.0,26630336.0,557.0,1353,6,1,18,1,3,5,29,1,1
0,289.0,38.0,11775.0,1.0,130,8,1,54,1,16,1,7,1,1
0,31345.0,388000.0,108868281.0,616.0,2894,6,1,45,1,17,6,49,1,1
0,231.0,68900.0,53931810.0,1158.0,2777,6,0,18,1,11,2,8,1,1
0,14149.0,112000.0,35964746.0,3234.0,6648,6,0,18,1,18,2,58,1,1
0,782.0,195000.0,144460642.0,2634.0,4677,6,1,45,1,3,2,68,1,1
0,978.0,47400.0,12623564.0,2274.0,4933,6,0,18,1,8,6,85,1,1
0,226.0,16.0,15650.0,1.0,102,8,1,54,1,10,0,11,1,1
0,3731.0,1600000.0,151909278.0,171.0,2970,6,0,53,1,3,4,45,1,3
0,10656.0,37200.0,68713706.0,3070.0,5001,4,1,45,1,14,1,34,0,1
1,35.0,43700.0,112626875.0,1104.0,1138,5,1,18,1,11,3,27,0,1
0,693.0,510000.0,711375496.0,3817.0,4220,6,1,54,1,9,1,97,1,1
0,94.0,143000.0,122623332.0,2278.0,1282,10,1,18,1,1,4,33,1,1
1,32.0,41600.0,7614592.0,558.0,2534,4,1,45,1,6,6,54,1,1
0,208.0,2880000.0,4539551112.0,2600.0,6010,8,1,54,1,13,6,96,0,1
0,21539.0,112000.0,36210463.0,3256.0,6648,6,0,18,1,20,5,47,1,1
0,559.0,1660000.0,2385065722.0,208312.0,7157,9,1,45,1,8,3,50,1,1
0,20582.0,3840000.0,1373713317.0,11858.0,4866,6,1,54,1,13,4,31,1,3
0,1455.0,5100.0,221999.0,20.0,124,6,1,54,1,20,2,44,0,1
0,16733.0,4440.0,3628680.0,164.0,440,4,1,45,1,15,2,66,0,1
0,1040.0,10200.0,3724488.0,429.0,1806,6,1,54,1,2,6,29,0,1
0,513.0,423000.0,269714383.0,3233.0,3625,6,1,45,1,23,6,82,1,1
0,1661.0,159000.0,52772073.0,2149.0,6663,6,1,45,1,16,4,28,1,1
1,57.0,724000.0,779239525.0,27133.0,3420,4,1,45,1,8,5,70,1,1
0,179.0,75800000.0,36385339571.0,2140.0,6442,8,1,41,1,15,6,41,1,3
0,8588.0,194000.0,58344580.0,859.0,5202,6,0,18,1,19,5,44,0,1
0,782.0,16700000.0,2167571684.0,184.0,2932,5,0,1,1,19,4,18,1,3
0,12479.0,152000.0,66900528.0,3838.0,5387,6,0,18,1,17,2,78,1,1
1,50.0,86200.0,57685077.0,291.0,410,10,1,18,1,10,4,44,1,1
0,9367.0,8380.0,5540748.0,1868.0,2695,6,0,18,1,10,6,19,1,1
0,1001.0,56400.0,8314986.0,534.0,3852,6,1,45,1,3,6,65,1,1
0,1343.0,3840.0,337540.0,27.0,644,6,1,45,1,9,0,40,1,1
0,194.0,2100000.0,828167074.0,131.0,5416,8,1,54,1,18,3,58,1,3
0,1685.0,20800.0,8142277.0,460.0,688,6,0,45,1,9,3,29,0,1
0,7598.0,1540000.0,236335396.0,1627.0,2800,6,0,23,1,14,0,37,1,1
0,7491.0,512000.0,322178370.0,80281.0,5665,9,1,45,1,8,2,98,1,1
0,561.0,560000.0,372435736.0,2966.0,4058,6,0,45,1,11,3,51,1,1
0,407.0,941000.0,955865189.0,35456.0,4589,13,1,45,1,7,0,38,0,1
1,20.0,3410000.0,3358469688.0,863.0,3261,2,1,53,1,0,3,61,0,3
1,21.0,203000.0,112620298.0,2016.0,5302,9,0,45,1,4,2,30,1,2
0,3599.0,373000.0,558275670.0,12662.0,5163,6,1,45,1,14,0,21,1,1
0,290.0,1950.0,1119987.0,117.0,963,6,1,45,1,4,2,61,0,1
0,731.0,92700.0,60728212.0,1250.0,4798,6,1,54,1,10,1,58,0,1
0,1611.0,245000.0,140090810.0,1589.0,4244,6,0,45,1,9,5,48,1,1
0,195.0,13600000.0,4539194855.0,52157.0,7134,13,1,42,1,17,6,57,1,3
0,796.0,62000.0,19084380.0,514.0,974,10,1,54,1,9,2,52,0,1
0,630.0,302000.0,157081489.0,2791.0,4771,6,1,45,1,9,4,64,1,1
1,57.0,65000.0,57285474.0,716.0,919,10,1,18,1,10,5,19,1,2
0,1481.0,64300.0,80233349.0,2264.0,3976,6,0,45,1,10,2,83,1,1
0,488.0,101000.0,18633494.0,728.0,1848,10,1,18,1,17,5,45,0,1
0,849.0,514000.0,763043431.0,4263.0,4220,6,1,54,1,9,2,82,1,1
0,8966.0,372000.0,558917017.0,12681.0,5163,6,1,45,1,13,2,38,1,1
0,7370.0,506000.0,309937528.0,78931.0,5665,9,1,45,1,8,0,97,1,1
0,532.0,18800.0,5192258.0,481.0,4227,10,0,54,0,5,0,56,0,1
1,16.0,679000.0,585417295.0,1216.0,605,10,0,18,1,14,2,89,1,1
0,320.0,237000.0,380420405.0,7944.0,6778,4,1,45,1,10,3,70,1,1
0,1542.0,748000.0,1319041208.0,41898.0,3724,4,0,18,1,10,6,96,1,2
0,305.0,191000.0,217895778.0,875.0,5218,8,0,18,1,14,1,45,0,1
0,16177.0,115000.0,32452693.0,727.0,4454,6,1,45,1,14,0,10,1,1
0,247.0,455000.0,455169567.0,221.0,6660,8,1,45,1,16,3,51,1,1
0,148.0,81000.0,48694525.0,2765.0,5505,6,1,54,1,14,2,36,1,1
0,322.0,55300.0,16865299.0,566.0,3431,6,1,45,1,15,2,41,1,1
0,185.0,26.0,0.0,0.0,116,8,1,54,1,9,2,12,1,1
1,15.0,14600000.0,7975583684.0,1500.0,1111,4,0,54,1,13,0,14,0,3
0,14623.0,329000.0,437437524.0,7275.0,4833,7,1,45,1,16,0,27,1,1
0,24490.0,32100.0,8522006.0,1045.0,1866,6,1,45,1,11,5,66,1,1
0,1536.0,54700.0,35748919.0,1088.0,4979,6,0,54,1,10,4,31,1,1
0,2561.0,2390000.0,701444954.0,1138.0,2707,4,1,1,1,12,5,96,0,2
0,7814.0,320000.0,103168349.0,963.0,1935,6,1,45,1,13,3,72,1,1
0,1104.0,779000.0,191273012.0,654.0,5118,2,0,18,1,14,3,50,1,1
0,4869.0,235000.0,51190618.0,465.0,2150,6,1,18,1,2,5,20,1,1
0,486.0,333000.0,234819105.0,1274.0,4748,6,0,18,1,11,0,48,1,1
0,636.0,95500.0,33570231.0,3759.0,4250,6,1,45,1,10,2,43,1,1
0,1589.0,1170000.0,1337504496.0,24937.0,4662,4,1,45,1,4,0,54,1,2
0,1714.0,1300000.0,337499278.0,845.0,4919,10,1,45,1,11,5,69,1,1
0,209.0,2830000.0,1556633763.0,1043.0,2868,4,1,23,1,11,2,27,1,1
0,42841.0,26800.0,8249603.0,478.0,1806,6,1,45,0,16,3,26,0,1
1,21.0,1060000.0,718587175.0,915.0,3179,4,1,45,1,11,0,11,0,2
1,52.0,173000.0,152188623.0,1679.0,668,10,1,18,1,6,0,52,1,1
0,42852.0,358000.0,231322559.0,9374.0,7053,6,1,45,1,14,3,62,1,1
0,694.0,25600.0,13827089.0,343.0,1288,6,1,45,1,22,1,65,1,1
0,6030.0,2820000.0,1480057175.0,1007.0,2868,4,0,23,1,11,0,42,0,1
0,1386.0,293000.0,44283121.0,294.0,3585,6,1,45,1,11,4,43,1,1
0,681.0,200000.0,93762878.0,2470.0,5083,6,1,45,1,10,0,54,1,1
0,9093.0,112000.0,25019865.0,1330.0,2216,6,1,45,1,17,0,22,1,1
0,494.0,6340.0,1567299.0,172.0,3306,6,0,25,1,5,0,50,1,1
0,3720.0,19000.0,5612084.0,222.0,777,6,1,45,1,3,5,96,1,1
0,240.0,962000.0,305125027.0,1181.0,2502,8,1,23,1,12,0,30,1,1
0,7142.0,182000.0,152912125.0,2392.0,1849,6,1,45,1,6,5,14,0,1
0,25946.0,782000.0,564598892.0,6512.0,3412,6,1,54,0,14,5,42,0,2
0,314.0,305000.0,194766315.0,5644.0,4908,6,0,18,1,12,4,38,1,1
0,243.0,11300000.0,6051875810.0,1458.0,2271,8,1,23,1,13,0,51,1,1
0,1688.0,514000.0,268396303.0,1568.0,4467,6,1,45,1,10,4,47,1,1
0,481.0,23900.0,8309764.0,791.0,3098,6,1,45,1,10,2,53,1,1
0,11831.0,25100.0,24116717.0,4989.0,5116,6,0,18,1,17,0,29,1,1
0,309.0,22400.0,16175681.0,304.0,1737,6,1,18,1,11,3,21,0,1
0,874.0,1190000.0,461029612.0,617.0,3848,10,1,45,1,10,5,44,0,1
0,18956.0,6770000.0,2972313249.0,7785.0,2347,6,1,54,0,13,4,59,1,3
0,7053.0,62300.0,8531790.0,99.0,602,10,1,53,1,5,6,89,1,1
0,14145.0,37100.0,68441872.0,3059.0,5001,4,1,45,1,15,1,27,0,1
0,23423.0,3470000.0,3870288631.0,137494.0,6946,9,1,45,1,16,1,62,1,2
1,17.0,35900.0,40325411.0,4230.0,1271,14,1,18,1,2,1,13,1,1
0,72.0,41600.0,46770715.0,592.0,564,10,1,18,1,12,4,31,1,1
0,173.0,31400.0,11461994.0,631.0,6104,6,0,18,1,8,4,52,1,1
0,709.0,293000.0,44464742.0,297.0,3585,6,1,45,1,9,4,46,1,1
0,511.0,617000.0,24562945.0,4967.0,2398,5,1,18,1,2,6,51,1,1
1,19.0,246000.0,185179504.0,493.0,652,10,1,18,1,4,2,33,1,2
0,601.0,15900.0,2176209.0,478.0,2774,6,1,45,1,4,2,78,0,1
0,805.0,723000.0,280190728.0,1456.0,1998,6,1,45,1,11,2,49,1,1
0,704.0,235000.0,175262992.0,984.0,3617,6,1,45,1,11,5,38,1,1
0,802.0,191000.0,123034494.0,1819.0,6400,6,1,45,1,14,2,82,1,1
0,802.0,97400.0,34218701.0,3780.0,4250,6,1,45,1,10,4,36,1,1
0,20916.0,717000.0,312984520.0,6808.0,2566,6,1,53,1,14,2,33,1,2
0,74.0,3490000.0,1208483281.0,403.0,6439,4,1,45,1,4,5,7,1,1
0,297.0,3710.0,1745933.0,16.0,426,6,1,45,0,16,3,21,0,1
1,27.0,176000.0,207478099.0,23777.0,4020,9,1,45,1,13,1,40,1,2
0,270.0,5090.0,27602183.0,40.0,2156,8,0,54,1,5,1,2,1,1
0,237.0,26400.0,8549301.0,141.0,2328,8,0,18,1,12,6,61,0,1
0,5276.0,236000.0,51798938.0,471.0,2150,6,1,18,1,12,0,26,1,1
1,46.0,20900000.0,13751634750.0,6425.0,7062,13,1,2,1,8,5,36,1,3
0,723.0,128000.0,78900541.0,2117.0,3989,6,1,45,1,10,0,68,1,1
0,36164.0,364000.0,235701820.0,9426.0,7053,6,0,45,1,12,3,59,1,1
0,677.0,337000.0,153025572.0,4927.0,5165,6,1,53,1,9,2,62,1,1
1,58.0,21200.0,9470342.0,928.0,563,10,0,18,1,7,5,69,1,3
0,3068.0,15800.0,1335226.0,1067.0,1457,10,1,52,1,10,0,86,1,1
0,252.0,21.0,104699.0,66.0,183,8,1,54,1,16,1,18,1,1
0,561.0,103000.0,30449661.0,817.0,1960,6,1,25,1,10,5,52,1,1
0,545.0,46600.0,11314499.0,145.0,1258,6,1,45,1,4,5,68,0,1
0,499.0,128000.0,85490199.0,737.0,4004,6,1,54,1,10,2,39,1,1
0,242.0,55700.0,82071097.0,865.0,2290,8,1,54,1,16,3,6,1,1
0,118.0,744000.0,383974615.0,1869.0,667,4,1,54,0,23,1,25,1,1
0,4368.0,785000.0,257625027.0,1257.0,3468,6,1,45,1,14,6,31,0,1
1,60.0,64300.0,45756766.0,712.0,1168,10,1,18,1,5,5,77,1,1
0,35976.0,785000.0,572595546.0,6646.0,3412,6,1,54,0,14,5,61,0,1
0,61.0,12900.0,11003121.0,662.0,470,6,1,18,1,10,0,23,1,1
0,866.0,58500.0,22573766.0,987.0,2962,6,1,45,1,4,5,38,0,1
0,325.0,18000.0,2873557.0,103.0,1205,6,1,45,1,3,6,54,1,1
0,13921.0,168000.0,21519337.0,363.0,2798,6,1,45,1,10,0,37,0,1
0,309.0,7910000.0,1864477802.0,78.0,724,8,1,39,1,3,3,61,1,3
0,30396.0,53700.0,43696040.0,3381.0,1822,6,1,45,1,22,3,66,1,1
0,16354.0,281000.0,162454897.0,4585.0,2242,6,1,45,1,13,4,66,1,1
0,973.0,50800.0,14153929.0,2363.0,4933,6,0,18,1,6,5,69,1,1
0,246.0,122.0,937580.0,67.0,174,8,1,54,1,20,1,7,1,1
0,441.0,133000.0,73675984.0,6115.0,4965,6,1,54,1,8,6,30,1,1
0,1481.0,24300.0,17266355.0,1262.0,1953,6,0,18,1,11,3,48,0,1
0,875.0,621000.0,309912681.0,1893.0,3036,9,1,45,0,13,3,33,1,1
0,683.0,20300.0,12072274.0,1765.0,3290,6,0,54,1,8,3,63,1,1
1,43.0,910000.0,317334248.0,1963.0,3569,2,1,45,1,4,2,10,0,1
0,1349.0,60800.0,23275747.0,267.0,2165,10,1,45,1,7,3,52,1,1
0,540.0,991000.0,327705462.0,626.0,5085,10,1,45,1,13,0,22,0,1
0,1322.0,11800.0,28880763.0,2280.0,1112,6,0,18,1,5,6,24,1,1
0,880.0,318000.0,52031434.0,336.0,3875,6,1,10,1,8,6,71,1,1
0,787.0,194000.0,141863932.0,2572.0,4677,6,1,45,1,4,2,86,1,1
0,16393.0,281000.0,161875028.0,4578.0,2242,6,1,45,1,13,4,67,1,1
0,774.0,292000.0,176075229.0,4561.0,3490,6,1,45,1,4,4,32,1,1
0,730.0,597000.0,400180899.0,2291.0,4437,6,1,45,1,9,2,38,1,1
0,515.0,149000.0,76566677.0,980.0,4141,6,1,45,1,10,6,35,1,1
0,1458.0,374000.0,141880055.0,1537.0,2612,5,1,45,1,10,2,89,0,1
1,53.0,13600.0,9087709.0,916.0,891,10,1,53,1,6,1,38,1,1
0,269.0,649000.0,794089536.0,106.0,4523,8,1,54,1,2,1,49,1,2
1,38.0,159000.0,153029833.0,19740.0,4020,9,1,45,1,4,0,25,1,1
0,1423.0,28100.0,6584421.0,605.0,2291,6,1,45,1,10,2,71,1,1
1,40.0,2250000.0,1270104689.0,258.0,950,7,1,14,1,5,2,94,0,3
0,490.0,812000.0,1257224664.0,1104.0,2016,6,1,45,1,4,3,29,1,1
0,941.0,226000.0,82791768.0,3187.0,1262,5,1,53,1,10,3,37,1,1
0,206.0,4270000.0,2468990899.0,942.0,5618,8,0,47,1,11,0,50,1,1
0,1345.0,19400.0,2646870.0,329.0,778,10,1,18,1,2,2,19,0,1
0,13900.0,117000.0,100292459.0,2357.0,3912,6,1,45,1,19,3,94,1,1
0,675.0,226000.0,52132434.0,764.0,2938,6,1,45,1,11,6,55,1,1
0,2370.0,3260000.0,2411883233.0,5492.0,6101,6,1,45,1,6,6,73,1,1
0,188.0,11900.0,1381139.0,50.0,2659,8,0,18,0,4,3,45,1,1
0,167.0,4440000.0,3343505444.0,1726.0,1612,4,1,41,1,12,3,33,1,1
0,1813.0,65400.0,26492363.0,579.0,1159,6,0,45,1,10,0,91,1,1
0,5375.0,26300.0,25314989.0,5171.0,5116,6,0,18,1,8,3,37,1,1
0,950.0,113000.0,92718616.0,1348.0,3973,6,1,45,1,14,2,46,1,1
1,32.0,32900.0,89034398.0,635.0,1165,10,1,45,1,10,3,92,0,1
0,14886.0,624000.0,270927138.0,2351.0,3998,6,1,45,1,14,6,41,1,1
0,656.0,428000.0,143461168.0,1687.0,4478,6,1,45,1,11,2,82,1,1
0,18551.0,67800.0,26540159.0,1446.0,5519,6,1,45,1,18,1,54,1,1
0,1348.0,9270.0,2987488.0,136.0,685,6,1,53,1,0,3,32,1,1
0,1348.0,51600.0,14518115.0,2382.0,4933,6,0,18,1,12,2,100,1,1
1,52.0,88600.0,144326358.0,2229.0,638,10,0,18,1,0,5,44,1,3
