video_category_id,video_trending_country,publish_hour,publish_day_of_week,title_length,tag_count,channel_subscriber_count,video_definition,video_licensed_content,channel_have_hidden_subscribers,is_shorts,reach_level
6,1,9,5,31,1,45700.0,1,1,0,0,1
6,1,12,4,46,1,292000.0,1,1,0,0,3
5,1,2,4,60,1,616000.0,1,1,0,0,1
8,1,14,3,48,0,11500000.0,1,1,0,1,3
10,1,6,3,89,1,435000.0,1,1,0,0,1
8,1,10,3,13,1,77000.0,1,1,0,0,1
6,0,9,4,53,1,38100.0,1,1,0,0,1
8,0,15,6,43,1,24900.0,1,1,0,0,1
6,1,15,2,19,0,168000.0,1,1,0,0,1
6,1,23,4,18,1,12700.0,1,1,0,0,1
8,1,2,0,65,1,2020.0,1,1,0,0,1
6,1,6,2,89,0,131000.0,1,1,0,0,1
5,1,2,0,42,1,638000.0,1,1,0,0,1
6,1,2,3,87,0,129000.0,1,1,0,0,1
6,1,16,0,69,1,64600.0,1,1,0,0,1
6,1,0,4,59,0,35000.0,1,1,0,0,1
6,1,3,5,29,1,60500.0,1,1,0,0,1
8,1,16,1,7,1,38.0,1,1,0,0,1
6,1,17,6,49,1,388000.0,1,1,0,0,1
6,0,11,2,8,1,68900.0,1,1,0,0,1
6,0,18,2,58,1,112000.0,1,1,0,0,1
6,1,3,2,68,1,195000.0,1,1,0,0,1
6,0,8,6,85,1,47400.0,1,1,0,0,1
8,1,10,0,11,1,16.0,1,1,0,0,1
6,0,3,4,45,1,1600000.0,1,1,0,0,3
4,1,14,1,34,0,37200.0,1,1,0,0,1
5,1,11,3,27,0,43700.0,1,1,0,1,1
6,1,9,1,97,1,510000.0,1,1,0,0,1
10,1,1,4,33,1,143000.0,1,1,0,0,1
4,1,6,6,54,1,41600.0,1,1,0,1,1
8,1,13,6,96,0,2880000.0,1,1,0,0,1
6,0,20,5,47,1,112000.0,1,1,0,0,1
9,1,8,3,50,1,1660000.0,1,1,0,0,1
6,1,13,4,31,1,3840000.0,1,1,0,0,3
6,1,20,2,44,0,5100.0,1,1,0,0,1
4,1,15,2,66,0,4440.0,1,1,0,0,1
6,1,2,6,29,0,10200.0,1,1,0,0,1
6,1,23,6,82,1,423000.0,1,1,0,0,1
6,1,16,4,28,1,159000.0,1,1,0,0,1
4,1,8,5,70,1,724000.0,1,1,0,1,1
8,1,15,6,41,1,75800000.0,1,1,0,0,3
6,0,19,5,44,0,194000.0,1,1,0,0,1
5,0,19,4,18,1,16700000.0,1,1,0,0,3
6,0,17,2,78,1,152000.0,1,1,0,0,1
10,1,10,4,44,1,86200.0,1,1,0,1,1
6,0,10,6,19,1,8380.0,1,1,0,0,1
6,1,3,6,65,1,56400.0,1,1,0,0,1
6,1,9,0,40,1,3840.0,1,1,0,0,1
8,1,18,3,58,1,2100000.0,1,1,0,0,3
6,0,9,3,29,0,20800.0,1,1,0,0,1
6,0,14,0,37,1,1540000.0,1,1,0,0,1
9,1,8,2,98,1,512000.0,1,1,0,0,1
6,0,11,3,51,1,560000.0,1,1,0,0,1
13,1,7,0,38,0,941000.0,1,1,0,0,1
2,1,0,3,61,0,3410000.0,1,1,0,1,3
9,0,4,2,30,1,203000.0,1,1,0,1,2
6,1,14,0,21,1,373000.0,1,1,0,0,1
6,1,4,2,61,0,1950.0,1,1,0,0,1
6,1,10,1,58,0,92700.0,1,1,0,0,1
6,0,9,5,48,1,245000.0,1,1,0,0,1
13,1,17,6,57,1,13600000.0,1,1,0,0,3
10,1,9,2,52,0,62000.0,1,1,0,0,1
6,1,9,4,64,1,302000.0,1,1,0,0,1
10,1,10,5,19,1,65000.0,1,1,0,1,2
6,0,10,2,83,1,64300.0,1,1,0,0,1
10,1,17,5,45,0,101000.0,1,1,0,0,1
6,1,9,2,82,1,514000.0,1,1,0,0,1
6,1,13,2,38,1,372000.0,1,1,0,0,1
9,1,8,0,97,1,506000.0,1,1,0,0,1
10,0,5,0,56,0,18800.0,1,0,0,0,1
10,0,14,2,89,1,679000.0,1,1,0,1,1
4,1,10,3,70,1,237000.0,1,1,0,0,1
4,0,10,6,96,1,748000.0,1,1,0,0,2
8,0,14,1,45,0,191000.0,1,1,0,0,1
6,1,14,0,10,1,115000.0,1,1,0,0,1
8,1,16,3,51,1,455000.0,1,1,0,0,1
6,1,14,2,36,1,81000.0,1,1,0,0,1
6,1,15,2,41,1,55300.0,1,1,0,0,1
8,1,9,2,12,1,26.0,1,1,0,0,1
4,0,13,0,14,0,14600000.0,1,1,0,1,3
7,1,16,0,27,1,329000.0,1,1,0,0,1
6,1,11,5,66,1,32100.0,1,1,0,0,1
6,0,10,4,31,1,54700.0,1,1,0,0,1
4,1,12,5,96,0,2390000.0,1,1,0,0,2
6,1,13,3,72,1,320000.0,1,1,0,0,1
2,0,14,3,50,1,779000.0,1,1,0,0,1
6,1,2,5,20,1,235000.0,1,1,0,0,1
6,0,11,0,48,1,333000.0,1,1,0,0,1
6,1,10,2,43,1,95500.0,1,1,0,0,1
4,1,4,0,54,1,1170000.0,1,1,0,0,2
10,1,11,5,69,1,1300000.0,1,1,0,0,1
4,1,11,2,27,1,2830000.0,1,1,0,0,1
6,1,16,3,26,0,26800.0,1,0,0,0,1
4,1,11,0,11,0,1060000.0,1,1,0,1,2
10,1,6,0,52,1,173000.0,1,1,0,1,1
6,1,14,3,62,1,358000.0,1,1,0,0,1
6,1,22,1,65,1,25600.0,1,1,0,0,1
4,0,11,0,42,0,2820000.0,1,1,0,0,1
6,1,11,4,43,1,293000.0,1,1,0,0,1
6,1,10,0,54,1,200000.0,1,1,0,0,1
6,1,17,0,22,1,112000.0,1,1,0,0,1
6,0,5,0,50,1,6340.0,1,1,0,0,1
6,1,3,5,96,1,19000.0,1,1,0,0,1
8,1,12,0,30,1,962000.0,1,1,0,0,1
6,1,6,5,14,0,182000.0,1,1,0,0,1
6,1,14,5,42,0,782000.0,1,0,0,0,2
6,0,12,4,38,1,305000.0,1,1,0,0,1
8,1,13,0,51,1,11300000.0,1,1,0,0,1
6,1,10,4,47,1,514000.0,1,1,0,0,1
6,1,10,2,53,1,23900.0,1,1,0,0,1
6,0,17,0,29,1,25100.0,1,1,0,0,1
6,1,11,3,21,0,22400.0,1,1,0,0,1
10,1,10,5,44,0,1190000.0,1,1,0,0,1
6,1,13,4,59,1,6770000.0,1,0,0,0,3
10,1,5,6,89,1,62300.0,1,1,0,0,1
4,1,15,1,27,0,37100.0,1,1,0,0,1
9,1,16,1,62,1,3470000.0,1,1,0,0,2
14,1,2,1,13,1,35900.0,1,1,0,1,1
10,1,12,4,31,1,41600.0,1,1,0,0,1
6,0,8,4,52,1,31400.0,1,1,0,0,1
6,1,9,4,46,1,293000.0,1,1,0,0,1
5,1,2,6,51,1,617000.0,1,1,0,0,1
10,1,4,2,33,1,246000.0,1,1,0,1,2
6,1,4,2,78,0,15900.0,1,1,0,0,1
6,1,11,2,49,1,723000.0,1,1,0,0,1
6,1,11,5,38,1,235000.0,1,1,0,0,1
6,1,14,2,82,1,191000.0,1,1,0,0,1
6,1,10,4,36,1,97400.0,1,1,0,0,1
6,1,14,2,33,1,717000.0,1,1,0,0,2
4,1,4,5,7,1,3490000.0,1,1,0,0,1
6,1,16,3,21,0,3710.0,1,0,0,0,1
9,1,13,1,40,1,176000.0,1,1,0,1,2
8,0,5,1,2,1,5090.0,1,1,0,0,1
8,0,12,6,61,0,26400.0,1,1,0,0,1
6,1,12,0,26,1,236000.0,1,1,0,0,1
13,1,8,5,36,1,20900000.0,1,1,0,1,3
6,1,10,0,68,1,128000.0,1,1,0,0,1
6,0,12,3,59,1,364000.0,1,1,0,0,1
6,1,9,2,62,1,337000.0,1,1,0,0,1
10,0,7,5,69,1,21200.0,1,1,0,1,3
10,1,10,0,86,1,15800.0,1,1,0,0,1
8,1,16,1,18,1,21.0,1,1,0,0,1
6,1,10,5,52,1,103000.0,1,1,0,0,1
6,1,4,5,68,0,46600.0,1,1,0,0,1
6,1,10,2,39,1,128000.0,1,1,0,0,1
8,1,16,3,6,1,55700.0,1,1,0,0,1
4,1,23,1,25,1,744000.0,1,0,0,0,1
6,1,14,6,31,0,785000.0,1,1,0,0,1
10,1,5,5,77,1,64300.0,1,1,0,1,1
6,1,14,5,61,0,785000.0,1,0,0,0,1
6,1,10,0,23,1,12900.0,1,1,0,0,1
6,1,4,5,38,0,58500.0,1,1,0,0,1
6,1,3,6,54,1,18000.0,1,1,0,0,1
6,1,10,0,37,0,168000.0,1,1,0,0,1
8,1,3,3,61,1,7910000.0,1,1,0,0,3
6,1,22,3,66,1,53700.0,1,1,0,0,1
6,1,13,4,66,1,281000.0,1,1,0,0,1
6,0,6,5,69,1,50800.0,1,1,0,0,1
8,1,20,1,7,1,122.0,1,1,0,0,1
6,1,8,6,30,1,133000.0,1,1,0,0,1
6,0,11,3,48,0,24300.0,1,1,0,0,1
9,1,13,3,33,1,621000.0,1,0,0,0,1
6,0,8,3,63,1,20300.0,1,1,0,0,1
2,1,4,2,10,0,910000.0,1,1,0,1,1
10,1,7,3,52,1,60800.0,1,1,0,0,1
10,1,13,0,22,0,991000.0,1,1,0,0,1
6,0,5,6,24,1,11800.0,1,1,0,0,1
6,1,8,6,71,1,318000.0,1,1,0,0,1
6,1,4,2,86,1,194000.0,1,1,0,0,1
6,1,13,4,67,1,281000.0,1,1,0,0,1
6,1,4,4,32,1,292000.0,1,1,0,0,1
6,1,9,2,38,1,597000.0,1,1,0,0,1
6,1,10,6,35,1,149000.0,1,1,0,0,1
5,1,10,2,89,0,374000.0,1,1,0,0,1
10,1,6,1,38,1,13600.0,1,1,0,1,1
8,1,2,1,49,1,649000.0,1,1,0,0,2
9,1,4,0,25,1,159000.0,1,1,0,1,1
6,1,10,2,71,1,28100.0,1,1,0,0,1
7,1,5,2,94,0,2250000.0,1,1,0,1,3
6,1,4,3,29,1,812000.0,1,1,0,0,1
5,1,10,3,37,1,226000.0,1,1,0,0,1
8,0,11,0,50,1,4270000.0,1,1,0,0,1
10,1,2,2,19,0,19400.0,1,1,0,0,1
6,1,19,3,94,1,117000.0,1,1,0,0,1
6,1,11,6,55,1,226000.0,1,1,0,0,1
6,1,6,6,73,1,3260000.0,1,1,0,0,1
8,0,4,3,45,1,11900.0,1,0,0,0,1
4,1,12,3,33,1,4440000.0,1,1,0,0,1
6,0,10,0,91,1,65400.0,1,1,0,0,1
6,0,8,3,37,1,26300.0,1,1,0,0,1
6,1,14,2,46,1,113000.0,1,1,0,0,1
10,1,10,3,92,0,32900.0,1,1,0,1,1
6,1,14,6,41,1,624000.0,1,1,0,0,1
6,1,11,2,82,1,428000.0,1,1,0,0,1
6,1,18,1,54,1,67800.0,1,1,0,0,1
6,1,0,3,32,1,9270.0,1,1,0,0,1
6,0,12,2,100,1,51600.0,1,1,0,0,1
10,0,0,5,44,1,88600.0,1,1,0,1,3
6,0,23,1,58,0,3730000.0,1,1,0,0,2
6,1,22,5,94,1,56400.0,1,1,0,0,1
8,1,9,4,18,1,153000.0,1,1,0,0,2
6,0,15,2,39,0,792000.0,1,0,0,0,2
10,1,23,5,36,0,107000.0,1,1,0,0,1
5,1,12,6,39,1,1390000.0,1,1,0,0,2
6,0,10,0,85,1,64500.0,1,1,0,0,1
8,1,10,3,2,1,19700.0,1,1,0,0,1
10,1,2,0,36,0,1170.0,1,0,0,0,1
6,1,20,2,100,1,3080.0,1,1,0,0,1
6,0,17,4,42,1,162000.0,1,1,0,0,1
10,1,12,2,37,0,1560000.0,1,1,0,1,1
10,1,12,4,45,1,73200.0,1,1,0,1,1
6,1,9,2,46,1,851000.0,1,1,0,0,1
10,1,12,5,82,0,1860000.0,1,1,0,0,1
4,1,13,2,37,1,19300.0,1,1,0,0,1
6,1,9,3,66,0,88700.0,1,1,0,0,1
6,0,13,3,93,1,114000.0,1,0,0,0,1
6,1,4,3,38,1,15500.0,1,1,0,1,1
8,1,10,1,12,1,3100.0,1,1,0,0,1
9,0,14,1,62,1,861000.0,1,1,0,0,2
9,1,23,6,25,1,265000.0,1,1,0,1,1
4,0,13,6,47,1,375000.0,1,1,0,0,1
6,0,14,4,21,1,368000.0,1,1,0,0,2
6,1,10,2,49,1,385000.0,1,1,0,0,1
10,0,12,4,49,1,672000.0,1,1,0,1,2
8,1,14,6,60,1,12400.0,1,1,0,0,1
6,0,5,4,72,1,37200.0,1,1,0,0,1
13,0,10,5,92,1,204000.0,1,1,0,0,1
6,1,9,2,92,1,513000.0,1,1,0,0,1
6,1,15,4,32,0,5130.0,1,0,0,0,1
8,1,14,4,94,0,2900000.0,1,1,0,0,3
6,1,9,6,51,1,624000.0,1,1,0,0,1
10,1,8,4,46,0,3810.0,1,1,0,0,1
6,1,9,1,81,1,251000.0,1,1,0,0,1
6,1,7,3,31,1,51900.0,1,0,0,1,1
13,0,17,6,85,1,50000.0,1,1,0,0,1
13,0,15,5,73,0,67100.0,1,1,0,0,1
6,1,9,6,44,1,20100.0,1,1,0,0,1
6,1,12,3,30,0,167000.0,1,1,0,0,1
14,1,5,4,60,1,384000.0,1,1,0,0,2
6,1,12,5,61,1,263000.0,1,0,0,0,2
10,1,10,6,21,1,30000.0,1,1,0,1,1
11,1,12,5,40,1,230000.0,1,1,0,1,2
6,0,14,1,81,1,562000.0,1,1,0,0,1
6,0,11,3,92,1,47300.0,1,1,0,0,1
6,0,21,5,42,0,195000.0,1,1,0,0,1
9,1,22,3,83,1,3470000.0,1,1,0,0,2
6,1,5,1,82,0,128000.0,1,1,0,0,1
4,1,4,4,28,1,57700.0,1,1,0,0,1
8,1,16,1,30,1,1710.0,1,1,0,0,1
6,1,16,3,16,0,788000.0,1,1,0,0,1
6,0,8,6,47,1,1020000.0,1,1,0,0,1
6,1,3,3,59,0,35700.0,1,1,0,0,1
4,1,9,6,35,1,1180000.0,1,1,0,0,2
8,1,10,0,19,1,7.0,1,1,0,0,3
6,1,15,0,63,1,271000.0,1,1,0,0,1
6,1,10,3,67,1,64600.0,1,1,0,0,1
6,1,8,0,16,0,196000.0,1,1,0,0,1
8,1,10,3,98,1,1610000.0,1,1,0,0,1
6,1,8,6,35,1,1150.0,1,0,0,0,1
5,1,11,5,81,1,792000.0,1,1,0,0,1
6,1,11,2,92,1,17200.0,1,1,0,0,1
4,0,14,6,69,1,432000.0,1,1,0,0,1
10,1,9,1,20,1,9820.0,1,1,0,0,1
6,0,8,6,52,1,6180000.0,1,1,0,0,2
6,1,9,2,66,1,338000.0,1,1,0,0,1
4,1,13,3,79,1,2300000.0,1,1,0,0,2
3,1,12,4,32,1,47300.0,1,1,0,0,1
6,0,18,1,46,1,164000.0,1,1,0,0,1
8,1,10,1,24,1,0.0,1,1,0,0,1
6,1,10,6,29,1,14600.0,1,1,0,0,1
6,1,10,4,44,1,98200.0,1,1,0,0,1
6,0,18,3,46,1,152000.0,1,1,0,0,1
6,0,11,4,51,1,331000.0,1,1,0,0,1
6,1,10,2,43,1,108000.0,1,1,0,0,1
5,1,10,5,91,1,445000.0,1,1,0,1,1
8,0,11,0,33,0,383000.0,1,1,0,0,1
6,1,9,3,38,1,601000.0,1,1,0,0,1
6,1,12,4,45,1,561000.0,1,1,0,0,1
8,0,16,1,11,1,398.0,1,1,0,0,1
6,1,10,2,62,1,65600.0,1,1,0,0,1
6,1,10,2,28,0,154000.0,1,1,0,0,1
6,1,9,3,64,1,94100.0,1,1,0,0,1
6,1,21,6,15,1,361000.0,1,1,0,1,1
6,0,11,3,45,0,581000.0,1,1,0,0,1
4,1,13,0,29,1,674000.0,1,0,0,0,1
8,1,9,0,5,1,510000.0,1,1,0,0,1
10,1,0,6,36,1,19900.0,1,1,0,0,1
10,1,14,2,31,1,2670000.0,1,0,0,0,3
6,1,9,2,56,1,175000.0,1,1,0,0,1
10,1,9,3,40,1,459000.0,1,1,0,0,1
8,1,13,3,82,0,2900000.0,1,1,0,0,1
6,0,13,1,45,1,288000.0,1,1,0,0,3
6,1,11,4,43,1,3260000.0,1,1,0,0,1
6,0,16,2,78,1,2720000.0,1,1,0,0,1
10,1,11,1,76,1,533000.0,1,1,0,1,1
6,0,16,5,45,0,831000.0,1,1,0,0,3
6,0,7,1,98,1,51900.0,1,1,0,0,1
10,0,11,0,27,1,28900.0,1,1,0,1,2
4,1,14,6,50,1,4710000.0,1,0,0,0,1
9,0,12,6,95,1,563000.0,1,1,0,0,1
6,1,4,5,62,1,57100.0,1,1,0,0,1
6,0,8,1,57,1,55600.0,1,1,0,0,1
6,0,7,4,47,1,162000.0,1,1,0,0,1
5,1,12,5,79,1,29400.0,1,1,0,0,1
2,0,15,1,60,0,762000.0,1,1,0,0,1
13,0,16,4,57,1,1470000.0,1,1,0,0,1
8,1,3,4,67,1,1460000.0,1,0,0,0,1
4,1,15,2,48,0,217000.0,1,1,0,0,1
3,1,12,5,73,1,2830000.0,1,1,0,1,3
13,0,11,6,46,0,3720.0,1,0,0,0,1
6,1,5,3,87,0,89900.0,1,1,0,0,1
6,1,15,6,38,0,796000.0,1,0,0,0,2
6,1,10,6,50,1,19600.0,1,1,0,0,1
6,0,20,6,52,1,4910.0,1,1,0,0,1
6,0,19,6,35,0,181000.0,1,1,0,0,2
10,0,0,6,54,1,38600.0,1,1,0,1,3
6,1,17,5,40,1,156000.0,1,1,0,0,1
10,1,11,6,85,1,62300.0,1,1,0,0,1
5,1,1,6,53,1,828000.0,1,1,0,0,1
10,1,3,6,37,1,1890000.0,1,1,0,1,1
4,0,10,0,46,1,88700.0,1,0,0,0,1
6,1,10,1,52,1,22200.0,1,1,0,0,1
6,0,10,4,85,0,5290.0,1,1,0,0,1
5,0,9,2,91,1,376000.0,1,1,0,0,1
6,1,15,4,47,1,419000.0,1,1,0,0,1
6,1,18,3,73,1,114000.0,1,1,0,0,1
10,1,13,6,95,0,125000.0,1,1,0,0,1
6,1,11,0,56,0,20900.0,1,1,0,0,1
6,1,9,3,49,1,270000.0,1,1,0,0,1
8,1,13,0,84,0,59100.0,1,1,0,0,1
9,1,12,3,74,1,113000.0,1,1,0,0,1
9,1,8,0,100,1,453000.0,1,1,0,0,1
10,1,2,4,26,1,16900.0,1,1,0,1,1
6,1,10,3,25,1,64600.0,1,1,0,0,1
8,0,13,4,35,0,283000.0,1,1,0,0,1
8,1,8,6,43,1,4210000.0,1,1,0,0,3
6,1,9,6,20,1,45200.0,1,1,0,0,1
6,1,9,3,53,1,301000.0,1,1,0,0,1
9,1,3,6,66,1,1700000.0,1,1,0,1,1
8,0,14,4,36,0,34500.0,1,0,0,0,1
6,1,14,2,38,1,52700.0,1,1,0,0,1
6,1,9,2,55,0,197000.0,1,1,0,0,1
6,1,10,6,90,1,93000.0,1,1,0,0,1
6,0,5,0,56,1,54500.0,1,1,0,0,1
6,1,3,1,16,1,19100.0,1,1,0,0,1
5,1,11,0,14,1,1380000.0,1,1,0,1,1
8,1,10,3,22,1,91.0,1,1,0,0,1
8,1,10,6,16,1,6140.0,1,1,0,0,1
8,1,23,2,28,1,1370.0,1,1,0,0,2
6,0,1,4,32,1,4190000.0,1,1,0,0,2
5,1,9,1,15,1,51600.0,1,1,0,1,1
8,1,3,4,3,1,15.0,1,1,0,0,1
4,0,13,6,34,1,154000.0,1,1,0,1,1
6,1,10,6,57,1,43000.0,1,1,0,0,1
6,1,13,5,32,1,2980.0,1,0,0,0,1
6,1,0,2,87,1,53700.0,1,1,0,0,1
10,1,9,1,25,1,347000.0,1,1,0,1,3
4,1,11,6,25,0,3510000.0,1,1,0,0,1
8,1,10,1,8,1,30400.0,1,1,0,0,1
10,1,11,2,41,1,350000.0,1,1,0,1,2
10,0,14,4,98,1,236000.0,1,1,0,0,1
6,1,2,5,38,1,692000.0,1,1,0,0,1
4,0,9,5,36,1,1050000.0,1,1,0,1,2
8,0,13,3,44,1,132000.0,1,0,0,0,1
6,0,6,3,75,1,18500.0,1,1,0,0,1
6,0,13,3,29,1,10000000.0,1,1,0,0,3
5,1,13,2,36,1,142000.0,1,0,0,0,1
6,1,4,0,68,1,81700.0,1,1,0,0,1
5,1,9,6,38,1,211000.0,1,1,0,1,1
8,1,12,5,58,1,156000.0,1,1,0,0,1
6,1,14,5,90,1,95200.0,1,1,0,0,1
6,0,10,0,23,1,19800.0,1,1,0,0,1
6,0,17,5,54,1,2740000.0,1,1,0,0,2
6,0,11,0,42,1,55000.0,1,1,0,0,1
6,1,13,1,40,0,18400.0,1,1,0,0,1
6,1,14,0,37,1,633000.0,1,1,0,0,1
4,0,18,0,30,1,50600.0,1,0,0,0,1
9,1,16,0,80,1,1350000.0,1,1,0,0,1
6,1,10,1,67,1,53700.0,1,1,0,0,1
10,1,1,3,9,1,138000.0,1,1,0,1,1
6,1,8,1,47,0,165000.0,1,1,0,0,1
6,1,9,1,74,0,263000.0,1,1,0,0,1
6,1,11,2,37,1,353000.0,1,1,0,0,1
6,0,11,6,47,1,55600.0,1,1,0,0,1
6,1,14,3,72,1,64900.0,1,1,0,0,1
4,1,12,6,30,1,578000.0,1,1,0,1,1
6,1,18,2,45,0,140000.0,1,1,0,0,1
4,1,12,4,30,1,700000.0,1,1,0,1,1
9,1,7,0,62,1,3560000.0,1,1,0,0,1
6,1,2,3,39,1,49400.0,1,1,0,0,1
6,1,12,1,68,0,184000.0,1,1,0,0,1
6,1,15,6,38,0,778000.0,1,0,0,0,2
9,1,13,0,82,1,874000.0,1,1,0,0,1
6,1,11,4,65,1,117000.0,1,1,0,0,1
6,1,4,1,51,1,92900.0,1,1,0,0,1
6,1,8,3,40,0,75.0,1,0,0,0,1
10,1,9,0,53,1,99400.0,1,1,0,1,3
6,0,7,3,39,1,1510000.0,1,1,0,0,2
10,1,13,5,37,0,267.0,1,0,0,0,1
10,0,7,5,32,1,19300.0,1,1,0,0,2
6,1,17,6,73,0,56300.0,1,1,0,0,1
5,1,10,4,99,1,1090000.0,1,1,0,0,2
2,1,11,3,29,1,11700000.0,1,1,0,1,3
4,1,14,3,59,0,17000000.0,1,1,0,1,3
6,0,18,6,34,1,42200000.0,1,1,0,1,3
6,1,14,0,68,1,301000.0,1,1,0,0,1
6,0,7,0,99,1,19000.0,1,1,0,0,1
6,1,12,2,66,1,126000.0,1,1,0,0,1
4,1,0,2,64,1,34400.0,1,1,0,0,1
6,1,10,0,25,1,65200.0,1,1,0,0,1
9,1,10,2,73,1,1300000.0,1,1,0,0,2
10,1,18,5,25,1,50700.0,1,1,0,1,1
10,1,8,4,50,1,68500.0,1,1,0,1,1
6,1,4,3,78,1,107000.0,1,1,0,0,1
6,1,9,4,51,1,227000.0,1,1,0,0,1
8,1,4,4,72,1,3670.0,1,0,0,0,1
6,1,11,4,23,1,143000.0,1,0,0,0,1
4,1,11,5,36,0,954000.0,1,1,0,1,2
5,1,4,3,39,1,412000.0,1,1,0,0,2
6,1,12,4,56,1,128000.0,1,1,0,0,1
6,1,23,6,83,1,122000.0,1,1,0,0,1
6,1,10,0,13,1,22700.0,1,1,0,0,1
4,1,11,4,62,1,682000.0,1,1,0,0,1
6,1,10,0,62,1,28700.0,1,1,0,0,1
6,0,9,6,62,1,322000.0,1,1,0,0,1
6,1,16,3,54,1,2740000.0,1,1,0,0,2
6,1,15,4,29,0,12800.0,1,0,0,0,1
6,0,16,4,30,1,647000.0,1,1,0,0,1
13,1,12,1,26,1,1940000.0,1,1,0,0,2
6,1,15,5,97,1,55100.0,1,1,0,0,1
6,1,10,2,63,1,1570000.0,1,1,0,0,1
6,1,10,5,58,0,92000.0,1,1,0,0,1
10,1,12,6,51,1,236000.0,1,1,0,1,2
10,1,9,4,76,0,11400.0,1,1,0,0,1
6,1,15,2,29,1,30100.0,1,1,0,0,1
10,1,11,0,48,1,238000.0,1,1,0,0,1
10,0,3,0,7,1,11200.0,1,1,0,1,1
6,1,5,0,47,0,14100.0,1,1,0,0,1
6,1,10,1,38,0,39600.0,1,1,0,0,1
6,1,23,5,94,1,423000.0,1,1,0,0,1
6,0,12,2,70,1,55700.0,1,1,0,0,1
6,1,16,0,58,1,945000.0,1,1,0,0,1
10,1,1,5,99,0,39800.0,1,1,0,0,1
6,1,10,3,30,1,77600.0,1,1,0,0,1
5,0,5,4,47,0,4470.0,1,0,0,0,1
10,1,10,1,37,1,2550000.0,1,1,0,0,2
6,1,14,3,65,0,33200.0,1,1,0,0,1
6,0,18,0,65,1,111000.0,1,1,0,0,1
6,1,22,4,57,0,78300.0,1,1,0,0,1
8,1,15,0,45,1,33400000.0,1,1,0,1,2
4,1,20,3,27,0,154000.0,1,1,0,0,1
6,1,9,0,86,1,513000.0,1,1,0,0,1
4,1,14,5,56,1,42500.0,1,1,0,0,1
8,1,14,2,11,1,50200.0,1,1,0,0,1
6,0,8,1,52,1,31600.0,1,1,0,0,1
10,1,6,4,62,1,10300.0,1,1,0,0,3
4,0,7,3,65,1,43900000.0,1,1,0,1,3
8,0,12,6,61,0,24800.0,1,1,0,0,1
6,0,10,6,70,0,56800.0,1,1,0,0,1
6,1,13,4,28,0,7340.0,1,0,0,0,1
6,1,4,4,56,0,57600.0,1,1,0,0,1
8,1,2,0,20,1,671.0,1,1,0,0,1
10,1,3,5,42,1,232000.0,1,1,0,1,1
6,1,16,5,44,0,49200.0,1,1,0,0,1
12,0,13,6,71,0,234000.0,1,1,0,0,1
10,1,13,5,48,0,15600.0,1,1,0,0,1
8,1,15,1,11,1,2190.0,1,1,0,0,1
6,1,0,6,45,0,75000.0,1,1,0,0,1
4,0,10,2,15,0,972000.0,1,1,0,0,1
4,0,17,6,97,1,1320000.0,1,1,0,0,2
6,1,4,2,48,0,55200.0,1,1,0,0,1
4,1,14,5,26,0,13100.0,1,1,0,0,1
6,1,8,4,46,1,292000.0,1,1,0,0,1
6,0,9,5,55,1,46600.0,1,1,0,0,1
6,0,11,4,26,1,1620000.0,1,1,0,0,2
6,0,17,1,57,1,110000.0,1,1,0,0,1
6,1,7,2,55,1,384000.0,1,1,0,0,1
4,1,13,2,37,1,103000.0,1,1,0,0,1
6,1,10,5,32,1,22600.0,1,1,0,0,1
4,1,14,4,57,1,209000.0,1,1,0,0,1
6,1,0,5,14,1,48800.0,1,1,0,0,1
6,0,8,0,44,1,623000.0,1,1,0,0,1
8,1,12,3,19,1,448.0,1,1,0,0,1
6,0,16,2,7,1,1900000.0,1,1,0,0,2
6,1,15,1,85,1,27500.0,1,1,0,0,1
8,0,5,4,82,0,272000.0,1,1,0,0,1
6,1,13,3,86,1,3260000.0,1,1,0,0,1
8,1,10,6,13,1,1930.0,1,1,0,0,1
6,0,14,0,88,1,405000.0,1,1,0,0,1
8,0,13,4,48,1,133000.0,1,1,0,0,1
13,1,4,6,39,1,565000.0,1,1,0,1,1
8,1,9,2,8,1,15.0,1,1,0,0,1
6,1,11,0,20,0,457000.0,1,1,0,0,1
9,1,14,0,26,1,210000.0,1,1,0,1,1
6,1,11,4,49,1,135000.0,1,1,0,0,1
4,1,12,3,9,1,197000.0,1,1,0,1,1
6,1,2,1,30,1,4000.0,1,1,0,0,1
6,0,5,6,100,0,21300.0,1,1,0,0,1
10,1,12,4,41,1,77300.0,1,1,0,0,1
6,0,4,5,69,0,203000.0,1,1,0,0,1
6,0,10,2,22,0,18300.0,1,1,0,0,1
6,0,15,2,49,0,200000.0,1,1,0,0,1
6,1,13,0,43,0,46500.0,1,1,0,0,1
6,1,12,3,80,1,105000.0,1,1,0,0,1
6,1,13,0,70,1,196000.0,1,1,0,0,1
8,1,10,2,44,1,1110000.0,1,0,0,0,2
10,1,8,2,57,1,75700.0,1,1,0,1,1
8,1,23,4,23,0,97400.0,1,0,0,0,1
6,1,13,5,48,0,531000.0,1,1,0,0,1
6,0,9,2,13,1,54700.0,1,1,0,0,1
6,1,5,5,95,0,20500.0,1,1,0,0,1
13,0,9,3,29,1,575000.0,1,1,0,0,1
6,1,10,4,36,1,135000.0,1,1,0,0,1
